DNS,1762276523.065839,CuX0RR2K1s7tQEgzmk,192.168.1.226,57674,192.168.1.1,53,udp,33617,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276523.107803,CZVjiG4wAFzYBzXvKg,192.168.1.226,34604,38.94.152.204,443,tcp,-,10.797533,0,1545,RSTO,T,F,0,^hCadCfR,1,40,13,2229,-,6
CONN,1762276504.077241,CaTNTW1AWUp4uP7Bpe,192.168.1.226,59185,142.251.116.101,443,udp,-,0.130546,0,4671,SHR,T,F,0,CdC,0,0,9,4923,-,17
CONN,1762276493.065138,CnwKFc3JjNW8zVlwu4,192.168.1.226,47249,142.250.113.94,443,udp,-,14.063342,0,4884,SHR,T,F,0,CdC,0,0,17,5360,-,17
CONN,1762276574.655396,CrIYVS2zIYxc1jJx42,192.168.1.226,53452,185.125.190.49,80,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
DNS,1762276566.467727,CzJKgv2UBjHx6j9WB1,192.168.1.226,56166,192.168.1.1,53,udp,9383,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,mobile.events.data.trafficmanager.net,onedscolprdgwc01.germanywestcentral.cloudapp.azure.com,51.116.253.168,68.000000,47.000000,6.000000,F
DNS,1762276566.467728,C5ssvH32orxbsP5Cki,192.168.1.226,39888,192.168.1.1,53,udp,52150,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,mobile.events.data.trafficmanager.net,onedscolprdcus21.centralus.cloudapp.azure.com,87.000000,37.000000,F
DNS,1762276566.479634,CUZUSN33PZ30145R34,192.168.1.226,57431,192.168.1.1,53,udp,24197,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276515.833388,C9fZGo197sVMSH69kg,192.168.1.226,39647,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
CONN,1762276566.451399,CzJKgv2UBjHx6j9WB1,192.168.1.226,56166,192.168.1.1,53,udp,dns,0.016328,0,193,SHR,T,T,0,Cd,0,0,1,221,-,17
CONN,1762276566.451469,C5ssvH32orxbsP5Cki,192.168.1.226,39888,192.168.1.1,53,udp,dns,0.016259,0,229,SHR,T,T,0,Cd,0,0,1,257,-,17
CONN,1762276566.467988,CUZUSN33PZ30145R34,192.168.1.226,57431,192.168.1.1,53,udp,dns,0.011646,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
CONN,1762276515.876978,CNywbC3TS5zxzPPnOi,192.168.1.197,1900,192.168.1.226,39647,udp,-,3.067011,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
CONN,1762276516.655900,CnMAKO35CHjimN4dN7,192.168.1.120,1900,192.168.1.226,39647,udp,-,2.898172,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
CONN,1762276574.769877,CGZ6JX2pe433hrst22,192.168.1.226,53452,185.125.190.49,80,tcp,-,0.242032,0,189,SHR,T,F,0,^hCdfa,0,0,4,405,-,6
CONN,1762276574.641382,CyROL21wClDVkCEqFg,192.168.1.226,46405,192.168.1.1,53,udp,dns,0.013594,0,250,SHR,T,T,0,Cd,0,0,1,278,-,17
DNS,1762276574.654976,CyROL21wClDVkCEqFg,192.168.1.226,46405,192.168.1.1,53,udp,59810,-,connectivity-check.ubuntu.com,-,-,-,-,0,NOERROR,F,F,F,T,0,185.125.190.49,185.125.190.17,185.125.190.18,91.189.91.98,91.189.91.48,91.189.91.49,185.125.190.97,185.125.190.98,185.125.190.48,185.125.190.96,91.189.91.96,91.189.91.97,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,F
CONN,1762276523.106201,CBS3rY1JJKMleYTBZe,192.168.1.226,60784,13.219.4.63,443,tcp,-,60.097195,1,4876,RSTO,T,F,0,^hCadCRfR,3,120,17,5768,-,6
DNS,1762276583.060572,CXJhE94wNPPLK0eL7a,192.168.1.226,42292,192.168.1.1,53,udp,35097,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
CONN,1762276583.048076,CXJhE94wNPPLK0eL7a,192.168.1.226,42292,192.168.1.1,53,udp,dns,0.012496,0,101,SHR,T,T,0,Cd,0,0,1,129,-,17
CONN,1762276614.075928,CmdfAT1PnLtojXzSd4,192.168.1.226,35600,192.168.1.1,53,udp,dns,0.013633,0,95,SHR,T,T,0,Cd,0,0,1,123,-,17
CONN,1762276614.076007,CZ27Ly2jWJFke2yYn6,192.168.1.226,60067,192.168.1.1,53,udp,dns,0.013633,0,162,SHR,T,T,0,Cd,0,0,1,190,-,17
CONN,1762276614.089773,Cgb1V9bVvd6b38i07,192.168.1.226,49303,192.168.1.1,53,udp,dns,0.012245,0,110,SHR,T,T,0,Cd,0,0,1,138,-,17
CONN,1762276564.052512,Cslp2h4Vy6ibK3Vbzl,192.168.1.226,34485,142.251.116.101,443,udp,-,0.142282,0,4686,SHR,T,F,0,CdC,0,0,13,5050,-,17
DNS,1762276614.089561,CmdfAT1PnLtojXzSd4,192.168.1.226,35600,192.168.1.1,53,udp,39298,-,beacons.gcp.gvt2.com,-,-,-,-,0,NOERROR,F,F,F,T,0,beacons-handoff.gcp.gvt2.com,142.251.16.94,164.000000,186.000000,F
DNS,1762276614.089640,CZ27Ly2jWJFke2yYn6,192.168.1.226,60067,192.168.1.1,53,udp,54303,-,beacons.gcp.gvt2.com,-,-,-,-,0,NOERROR,F,F,F,T,0,beacons-handoff.gcp.gvt2.com,gce-beacons.gcp.gvt2.com,171.000000,204.000000,F
DNS,1762276614.102018,Cgb1V9bVvd6b38i07,192.168.1.226,49303,192.168.1.1,53,udp,9937,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
DNS,1762276624.067163,CDG1Hn1O88KcrUDUAg,192.168.1.226,48901,192.168.1.1,53,udp,5177,-,b.6sc.co,-,-,-,-,0,NOERROR,F,F,F,T,0,b2.6sc.co.edgekey.net,e212585.b.akamaiedge.net,23.215.55.177,23.215.55.181,107.000000,5130.000000,5.000000,5.000000,F
DNS,1762276624.067427,CN9dEE3oNmvmg8zfVc,192.168.1.226,55168,192.168.1.1,53,udp,55202,-,b.6sc.co,-,-,-,-,0,NOERROR,F,F,F,T,0,b2.6sc.co.edgekey.net,e212585.b.akamaiedge.net,107.000000,5130.000000,F
DNS,1762276624.067487,CMgMZZ3cnNI5sRu6Rb,192.168.1.226,53042,192.168.1.1,53,udp,42464,-,waa-pa.clients6.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.250.114.95,29.000000,F
DNS,1762276624.067535,CBojnR3TS9Go2qXqRb,192.168.1.226,37318,192.168.1.1,53,udp,7728,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
DNS,1762276624.067584,C8YOWg0IPEEvYsa94,192.168.1.226,45073,192.168.1.1,53,udp,33796,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
DNS,1762276624.081286,CU0mkv2NrUYuYXzRU9,192.168.1.226,46267,192.168.1.1,53,udp,22065,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
