CONN,1763591299.756501,CYT2504afGnBFDqT52,127.0.0.1,57081,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591299.756727,CvsxqK2WcrG3fPXbD6,192.168.50.29,49297,192.168.50.1,53,udp,dns,0.021146,0,42,SHR,-,-,0,Cd,0,0,1,70,-
CONN,1763591299.758281,CySADlCav4BN4gSD6,127.0.0.1,55591,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591305.194683,Cx0DZz3Ol2DnWTxOF8,192.168.50.29,56970,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591300.570562,CB69KH28cVwDLmGjQf,fe80::f9cf:7454:736e:360b,5353,ff02::fb,5353,udp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591299.617299,Cuo14m4oo8NIlIACm,127.0.0.1,6443,127.0.0.1,34874,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591300.761694,CMLUN91q4uXGvpK4nc,127.0.0.1,54373,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591300.868119,CbuHNw1A7G55rv1Ba3,fe80::d540:ea01:3f8f:853c,5353,ff02::fb,5353,udp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591305.962631,CfRAsAYj6RHpLRuZ7,192.168.50.29,42254,10.42.1.87,8080,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591300.980427,CF1v3p2fhGIehpc7Ii,127.0.0.1,53721,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591300.980494,C2IqTu3xiMkHVbqIfh,127.0.0.1,36143,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591300.980729,Clp9TQk5SNIqwo7W3,127.0.0.1,41799,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591300.980735,Ca2Rme2OXwd77hGRJe,127.0.0.1,34952,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591300.981747,CbMUDJ250NVl809Mzj,127.0.0.1,53904,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591300.982130,CbbuwLeccfZTsyeFg,192.168.50.29,52698,192.168.50.1,53,udp,dns,0.017847,0,42,SHR,-,-,0,Cd,0,0,1,70,-
CONN,1763591310.956388,CpKXsF4CiGpyJ4drQk,192.168.50.29,57822,142.251.179.94,443,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591301.001814,Cq4yVU11hxin7K5vcb,127.0.0.1,57518,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591301.002040,CvESMr3IFxTo83SSxf,192.168.50.29,54532,192.168.50.1,53,udp,dns,0.010738,0,42,SHR,-,-,0,Cd,0,0,1,70,-
CONN,1763591306.816477,C29nj2q0Pq5848XHc,127.0.0.1,9099,127.0.0.1,40722,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.440637,CNGbHh2rAx65KFGhKi,127.0.0.1,51074,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.440805,C6KTld3jL9vxE2FwP5,127.0.0.1,44688,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.440809,C7vBTK4pxunRLgIYg,127.0.0.1,55185,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.440844,CGcWfq2ZdjzzIEiIq3,127.0.0.1,35595,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.440935,CubYZM2qIoKyEFRE04,127.0.0.1,41402,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.441073,CaUayv3bJF1nZ5LBh6,127.0.0.1,54397,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.441216,Ce9bLl4BfICVVq3VW8,127.0.0.1,34169,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.441470,CNNg5PboEybBvwEXa,127.0.0.1,50440,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.441476,CHZKgd3YQAMPtxXPsg,127.0.0.1,44229,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.441525,CgA42V2Wy5c0TTfY2c,127.0.0.1,43442,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.441539,C7t12c4vfOEbCZpVbk,127.0.0.1,33350,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.441696,C1WMzm1C0ocBcuILFe,127.0.0.1,33896,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.442551,C2YOck4sEaIMJZwLZ9,127.0.0.1,47674,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591302.443360,CNQtxM1pkPNJxsRyB9,192.168.50.29,44069,192.168.50.1,53,udp,dns,0.006371,0,338,SHR,-,-,0,Cd,0,0,1,366,-
CONN,1763591302.443816,CkpN9k17XZsQZ2z0i6,192.168.50.29,49217,192.168.50.1,53,udp,dns,0.653765,0,52,SHR,-,-,0,Cd,0,0,1,80,-
CONN,1763591307.471261,C5sQAT1D30P057AYEk,127.0.0.1,38396,127.0.1.1,12345,tcp,-,-,-,-,OTH,-,-,0,CcCcCc,0,0,0,0,-
CONN,1763591308.006665,CPJN9O2ILxjko5nfc9,192.168.50.29,42124,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591303.098598,COfjXe3HqTDRUIlJD6,127.0.0.1,54167,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591303.098809,CNfs9y4BecC3oyw5bd,192.168.50.29,44823,192.168.50.1,53,udp,dns,0.005205,0,197,SHR,-,-,0,Cd,0,0,1,225,-
CONN,1763591313.193114,CnGWZc4kj7NTI2442,127.0.0.1,35512,127.0.0.1,10256,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591313.594811,CsbP1E1znMT9MSxaFe,127.0.0.1,40726,127.0.0.1,9099,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591303.628166,Cucnbp2PLZbEAQ9Fma,127.0.0.1,55267,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591304.095189,CSFD2542okiWVm2xwg,127.0.0.1,41070,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591309.290686,CIKcbH2MiOk4rTWYmk,192.168.50.29,35496,10.42.1.87,8080,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591304.762017,CWMVOg2Fiau4gLPdja,127.0.0.1,46200,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591316.038822,CkBULA2dKaEK0rfck5,192.168.50.29,44044,192.168.50.22,6443,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591316.038766,CQZ53aP5PclQWaaDb,10.42.1.87,40852,10.43.0.1,443,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591316.038850,CUoD0i3iPw6nHgPar2,192.168.50.29,42866,192.168.50.22,6443,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591316.038834,CWqptpb1tfF1BPv35,10.42.1.87,40858,10.43.0.1,443,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591311.338678,CKYYL31APJzEBJINtj,192.168.50.29,48370,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591316.816813,CwnCy322ARpQ9zpnQf,127.0.0.1,55706,127.0.0.1,9099,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591317.994683,CamTzj2YdyyjGfdew1,192.168.50.29,58914,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591318.004785,CDfmdQ2AgHUIAeiQV3,192.168.50.29,48352,192.168.50.22,6443,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591318.004725,CnFGPT1wByfj5ctf69,10.42.1.87,57564,10.43.0.1,443,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591313.126664,CxgFKN1hNu4SCMOY25,192.168.50.29,42132,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591313.193153,CBDrjg4UkrjAqcJM5,127.0.0.1,10256,127.0.0.1,35512,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591313.386406,CRzHnG3yQHz4k82D,127.0.0.1,34874,127.0.0.1,6443,tcp,-,-,-,-,OTH,-,-,0,CccC,0,0,0,0,-
CONN,1763591313.594823,C5Uoku3qABAbIvJDPj,127.0.0.1,9099,127.0.0.1,40726,tcp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591308.746877,CXCQkk3UND8BotBEBi,127.0.0.1,36333,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591308.747385,CEcwdP3s9uOoETKyY4,192.168.50.29,33273,192.168.50.1,53,udp,dns,0.110583,0,75,SHR,-,-,0,Cd,0,0,1,103,-
CONN,1763591308.858459,CdbVbk45TtGQESh1T5,127.0.0.1,52737,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591308.858732,CjZgS13NEch481OeO4,192.168.50.29,55601,192.168.50.1,53,udp,dns,0.011764,0,91,SHR,-,-,0,Cd,0,0,2,147,-
CONN,1763591308.871686,CGs4Fh3gvXaxccvxR4,127.0.0.1,55121,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591308.871022,CBziQt1izpLEtRkxm1,127.0.0.1,60024,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591308.872157,CJjjCN1gyIepxdADS6,127.0.0.1,38660,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591308.872634,CUNTWL3TPFcJhDQDsd,127.0.0.1,49191,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591319.530666,CCZSkm1i0H0p9t705g,192.168.50.29,38500,10.42.1.87,8080,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591310.145872,CYG7uX17tCo3TUJzkb,127.0.0.1,43883,127.0.0.53,53,udp,-,-,-,-,OTH,-,-,0,Cc,0,0,0,0,-
CONN,1763591315.434652,CQwc2o45AxwlScNfah,192.168.50.29,48382,10.42.1.87,8181,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-
CONN,1763591310.996529,C3VGut1jsSrn6IPrba,192.168.50.29,57822,142.251.179.94,443,tcp,-,4.780649,64,1990,RSTO,-,-,0,^hCacdCRRf,3,120,10,544,-
CONN,1763591316.042392,Ck9col10JVK634GGTg,10.42.1.87,40852,10.43.0.1,443,tcp,-,0.000019,0,0,RSTO,-,-,0,^hR,1,40,1,60,-
